classe_nome;arquivo;fs_hz;amostra;tempo_s;aceleracao_g
pista interna;212.mat;12000;796;0,0663333;0,607101
pista interna;212.mat;12000;797;0,0664167;0,013807
pista interna;212.mat;12000;798;0,0665000;-0,454412
pista interna;212.mat;12000;799;0,0665833;0,011777
pista interna;212.mat;12000;800;0,0666667;0,528726
pista interna;212.mat;12000;801;0,0667500;0,118172
pista interna;212.mat;12000;802;0,0668333;-0,407712
pista interna;212.mat;12000;803;0,0669167;-0,278576
pista interna;212.mat;12000;804;0,0670000;0,064568
pista interna;212.mat;12000;805;0,0670833;-0,032893
pista interna;212.mat;12000;806;0,0671667;-0,291571
pista interna;212.mat;12000;807;0,0672500;-0,109238
pista interna;212.mat;12000;808;0,0673333;0,154313
pista interna;212.mat;12000;809;0,0674167;-0,032081
pista interna;212.mat;12000;810;0,0675000;-0,200201
pista interna;212.mat;12000;811;0,0675833;0,096649
pista interna;212.mat;12000;812;0,0676667;0,327307
pista interna;212.mat;12000;813;0,0677500;-0,004467
pista interna;212.mat;12000;814;0,0678333;-0,421519
pista interna;212.mat;12000;815;0,0679167;-0,047106
pista interna;212.mat;12000;816;0,0680000;0,554310
pista interna;212.mat;12000;817;0,0680833;0,303754
pista interna;212.mat;12000;818;0,0681667;-0,629030
pista interna;212.mat;12000;819;0,0682500;-0,676948
pista interna;212.mat;12000;820;0,0683333;0,417052
pista interna;212.mat;12000;821;0,0684167;0,481214
pista interna;212.mat;12000;822;0,0685000;-0,704156
pista interna;212.mat;12000;823;0,0685833;-0,774409
pista interna;212.mat;12000;824;0,0686667;0,706593
pista interna;212.mat;12000;825;0,0687500;1,069635
pista interna;212.mat;12000;826;0,0688333;-0,210760
pista interna;212.mat;12000;827;0,0689167;-0,715121
pista interna;212.mat;12000;828;0,0690000;0,181927
pista interna;212.mat;12000;829;0,0690833;0,614005
pista interna;212.mat;12000;830;0,0691667;-0,036548
pista interna;212.mat;12000;831;0,0692500;-0,358576
pista interna;212.mat;12000;832;0,0693333;0,061319
pista interna;212.mat;12000;833;0,0694167;0,319997
pista interna;212.mat;12000;834;0,0695000;-0,031269
pista interna;212.mat;12000;835;0,0695833;-0,114111
pista interna;212.mat;12000;836;0,0696667;0,052385
pista interna;212.mat;12000;837;0,0697500;-0,145379
pista interna;212.mat;12000;838;0,0698333;-0,395936
pista interna;212.mat;12000;839;0,0699167;-0,155126
pista interna;212.mat;12000;840;0,0700000;0,350454
pista interna;212.mat;12000;841;0,0700833;0,141319
pista interna;212.mat;12000;842;0,0701667;-0,257866
pista interna;212.mat;12000;843;0,0702500;-0,111674
pista interna;212.mat;12000;844;0,0703333;0,294820
pista interna;212.mat;12000;845;0,0704167;0,293195
pista interna;212.mat;12000;846;0,0705000;-0,278982
pista interna;212.mat;12000;847;0,0705833;-0,346393
pista interna;212.mat;12000;848;0,0706667;0,244465
pista interna;212.mat;12000;849;0,0707500;0,523041
pista interna;212.mat;12000;850;0,0708333;0,156344
pista interna;212.mat;12000;851;0,0709167;-0,186800
pista interna;212.mat;12000;852;0,0710000;-0,101522
pista interna;212.mat;12000;853;0,0710833;0,072690
pista interna;212.mat;12000;854;0,0711667;0,111268
pista interna;212.mat;12000;855;0,0712500;-0,036954
pista interna;212.mat;12000;856;0,0713333;-0,221724
pista interna;212.mat;12000;857;0,0714167;-0,216851
pista interna;212.mat;12000;858;0,0715000;0,168120
pista interna;212.mat;12000;859;0,0715833;0,507610
pista interna;212.mat;12000;860;0,0716667;0,131166
pista interna;212.mat;12000;861;0,0717500;-0,422331
pista interna;212.mat;12000;862;0,0718333;-0,123451
pista interna;212.mat;12000;863;0,0719167;0,524259
pista interna;212.mat;12000;864;0,0720000;0,234719
pista interna;212.mat;12000;865;0,0720833;-0,410149
pista interna;212.mat;12000;866;0,0721667;-0,188831
pista interna;212.mat;12000;867;0,0722500;0,444666
pista interna;212.mat;12000;868;0,0723333;0,359794
pista interna;212.mat;12000;869;0,0724167;-0,298475
pista interna;212.mat;12000;870;0,0725000;-0,385377
pista interna;212.mat;12000;871;0,0725833;-0,074314
pista interna;212.mat;12000;872;0,0726667;-0,108425
pista interna;212.mat;12000;873;0,0727500;-0,214820
pista interna;212.mat;12000;874;0,0728333;-0,095025
pista interna;212.mat;12000;875;0,0729167;0,084872
pista interna;212.mat;12000;876;0,0730000;0,038578
pista interna;212.mat;12000;877;0,0730833;0,036548
pista interna;212.mat;12000;878;0,0731667;0,140100
pista interna;212.mat;12000;879;0,0732500;0,010964
pista interna;212.mat;12000;880;0,0733333;-0,157562
pista interna;212.mat;12000;881;0,0734167;-0,305378
pista interna;212.mat;12000;882;0,0735000;-0,138476
pista interna;212.mat;12000;883;0,0735833;0,453600
pista interna;212.mat;12000;884;0,0736667;0,578675
pista interna;212.mat;12000;885;0,0737500;-0,251774
pista interna;212.mat;12000;886;0,0738333;-0,681009
pista interna;212.mat;12000;887;0,0739167;0,408524
pista interna;212.mat;12000;888;0,0740000;0,881211
pista interna;212.mat;12000;889;0,0740833;-0,343550
pista interna;212.mat;12000;890;0,0741667;-0,879992
pista interna;212.mat;12000;891;0,0742500;0,273297
pista interna;212.mat;12000;892;0,0743333;0,920601
pista interna;212.mat;12000;893;0,0744167;-0,078781
pista interna;212.mat;12000;894;0,0745000;-0,777658
pista interna;212.mat;12000;895;0,0745833;-0,309439
pista interna;212.mat;12000;896;0,0746667;0,275734
pista interna;212.mat;12000;897;0,0747500;0,144973
pista interna;212.mat;12000;898;0,0748333;-0,366291
pista interna;212.mat;12000;899;0,0749167;-0,458473
pista interna;212.mat;12000;900;0,0750000;-0,007310
pista interna;212.mat;12000;901;0,0750833;0,545376
pista interna;212.mat;12000;902;0,0751667;0,254617
pista interna;212.mat;12000;903;0,0752500;-0,500300
pista interna;212.mat;12000;904;0,0753333;-0,252181
pista interna;212.mat;12000;905;0,0754167;0,467407
pista interna;212.mat;12000;906;0,0755000;0,235125
pista interna;212.mat;12000;907;0,0755833;-0,402433
pista interna;212.mat;12000;908;0,0756667;-0,120202
pista interna;212.mat;12000;909;0,0757500;0,542533
pista interna;212.mat;12000;910;0,0758333;0,265988
pista interna;212.mat;12000;911;0,0759167;-0,241622
pista interna;212.mat;12000;912;0,0760000;0,045076
pista interna;212.mat;12000;913;0,0760833;0,343956
pista interna;212.mat;12000;914;0,0761667;-0,098679
pista interna;212.mat;12000;915;0,0762500;-0,388626
pista interna;212.mat;12000;916;0,0763333;0,029238
pista interna;212.mat;12000;917;0,0764167;0,178679
pista interna;212.mat;12000;918;0,0765000;-0,178679
pista interna;212.mat;12000;919;0,0765833;-0,211572
pista interna;212.mat;12000;920;0,0766667;0,158780
pista interna;212.mat;12000;921;0,0767500;0,140100
pista interna;212.mat;12000;922;0,0768333;-0,110456
pista interna;212.mat;12000;923;0,0769167;-0,014619
pista interna;212.mat;12000;924;0,0770000;0,133603
pista interna;212.mat;12000;925;0,0770833;0,079593
pista interna;212.mat;12000;926;0,0771667;0,128730
pista interna;212.mat;12000;927;0,0772500;0,305378
pista interna;212.mat;12000;928;0,0773333;0,086091
pista interna;212.mat;12000;929;0,0774167;-0,195734
pista interna;212.mat;12000;930;0,0775000;0,064974
pista interna;212.mat;12000;931;0,0775833;0,243247
pista interna;212.mat;12000;932;0,0776667;-0,149440
pista interna;212.mat;12000;933;0,0777500;-0,395530
pista interna;212.mat;12000;934;0,0778333;0,019086
pista interna;212.mat;12000;935;0,0779167;0,332992
pista interna;212.mat;12000;936;0,0780000;-0,024365
pista interna;212.mat;12000;937;0,0780833;-0,267612
pista interna;212.mat;12000;938;0,0781667;0,056852
pista interna;212.mat;12000;939;0,0782500;0,202232
pista interna;212.mat;12000;940;0,0783333;-0,150252
pista interna;212.mat;12000;941;0,0784167;-0,242028
pista interna;212.mat;12000;942;0,0785000;0,045482
pista interna;212.mat;12000;943;0,0785833;0,124669
pista interna;212.mat;12000;944;0,0786667;0,038984
pista interna;212.mat;12000;945;0,0787500;0,064974
pista interna;212.mat;12000;946;0,0788333;0,150252
pista interna;212.mat;12000;947;0,0789167;-0,008528
pista interna;212.mat;12000;948;0,0790000;-0,205887
pista interna;212.mat;12000;949;0,0790833;-0,125481
pista interna;212.mat;12000;950;0,0791667;-0,007310
pista interna;212.mat;12000;951;0,0792500;-0,005685
pista interna;212.mat;12000;952;0,0793333;-0,025584
pista interna;212.mat;12000;953;0,0794167;-0,008528
pista interna;212.mat;12000;954;0,0795000;-0,084060
pista interna;212.mat;12000;955;0,0795833;-0,060101
pista interna;212.mat;12000;956;0,0796667;0,095025
pista interna;212.mat;12000;957;0,0797500;0,007310
pista interna;212.mat;12000;958;0,0798333;-0,239998
pista interna;212.mat;12000;959;0,0799167;-0,227409
pista interna;212.mat;12000;960;0,0800000;0,227815
pista interna;212.mat;12000;961;0,0800833;0,360200
pista interna;212.mat;12000;962;0,0801667;-0,246495
pista interna;212.mat;12000;963;0,0802500;-0,371570
pista interna;212.mat;12000;964;0,0803333;0,309845
pista interna;212.mat;12000;965;0,0804167;0,382535
pista interna;212.mat;12000;966;0,0805000;-0,246495
pista interna;212.mat;12000;967;0,0805833;-0,263551
pista interna;212.mat;12000;968;0,0806667;0,293195
pista interna;212.mat;12000;969;0,0807500;0,360200
pista interna;212.mat;12000;970;0,0808333;0,054822
pista interna;212.mat;12000;971;0,0809167;-0,071471
pista interna;212.mat;12000;972;0,0810000;-0,160811
pista interna;212.mat;12000;973;0,0810833;-0,155532
pista interna;212.mat;12000;974;0,0811667;0,158780
pista interna;212.mat;12000;975;0,0812500;0,121014
pista interna;212.mat;12000;976;0,0813333;-0,557152
pista interna;212.mat;12000;977;0,0814167;-0,298068
pista interna;212.mat;12000;978;0,0815000;0,521417
pista interna;212.mat;12000;979;0,0815833;0,181521
pista interna;212.mat;12000;980;0,0816667;-0,482838
pista interna;212.mat;12000;981;0,0817500;-0,153907
pista interna;212.mat;12000;982;0,0818333;0,523041
pista interna;212.mat;12000;983;0,0819167;0,051979
pista interna;212.mat;12000;984;0,0820000;-0,424768
pista interna;212.mat;12000;985;0,0820833;0,075126
pista interna;212.mat;12000;986;0,0821667;0,272485
pista interna;212.mat;12000;987;0,0822500;-0,118578
pista interna;212.mat;12000;988;0,0823333;-0,162841
pista interna;212.mat;12000;989;0,0824167;0,284668
pista interna;212.mat;12000;990;0,0825000;0,120202
pista interna;212.mat;12000;991;0,0825833;-0,211166
pista interna;212.mat;12000;992;0,0826667;0,117765
pista interna;212.mat;12000;993;0,0827500;0,356139
pista interna;212.mat;12000;994;0,0828333;-0,057258
pista interna;212.mat;12000;995;0,0829167;-0,262333
pista interna;212.mat;12000;996;0,0830000;0,216445
pista interna;212.mat;12000;997;0,0830833;0,216445
pista interna;212.mat;12000;998;0,0831667;-0,216445
pista interna;212.mat;12000;999;0,0832500;-0,154719
pista interna;212.mat;12000;1000;0,0833333;0,146192
pista interna;212.mat;12000;1001;0,0834167;0,019492
pista interna;212.mat;12000;1002;0,0835000;-0,221724
pista interna;212.mat;12000;1003;0,0835833;-0,002030
pista interna;212.mat;12000;1004;0,0836667;0,176242
pista interna;212.mat;12000;1005;0,0837500;-0,032893
pista interna;212.mat;12000;1006;0,0838333;-0,056040
pista interna;212.mat;12000;1007;0,0839167;0,153907
pista interna;212.mat;12000;1008;0,0840000;-0,004873
pista interna;212.mat;12000;1009;0,0840833;-0,267612
pista interna;212.mat;12000;1010;0,0841667;-0,067004
pista interna;212.mat;12000;1011;0,0842500;0,188425
pista interna;212.mat;12000;1012;0,0843333;0,004873
pista interna;212.mat;12000;1013;0,0844167;-0,149440
pista interna;212.mat;12000;1014;0,0845000;0,084466
pista interna;212.mat;12000;1015;0,0845833;0,237561
pista interna;212.mat;12000;1016;0,0846667;0,039797
pista interna;212.mat;12000;1017;0,0847500;-0,071065
pista interna;212.mat;12000;1018;0,0848333;0,036548
pista interna;212.mat;12000;1019;0,0849167;0,057664
pista interna;212.mat;12000;1020;0,0850000;0,045482
pista interna;212.mat;12000;1021;0,0850833;0,025584
pista interna;212.mat;12000;1022;0,0851667;-0,039391
pista interna;212.mat;12000;1023;0,0852500;-0,127105
pista interna;212.mat;12000;1024;0,0853333;0,009746
pista interna;212.mat;12000;1025;0,0854167;0,164059
pista interna;212.mat;12000;1026;0,0855000;-0,095431
pista interna;212.mat;12000;1027;0,0855833;-0,252587
pista interna;212.mat;12000;1028;0,0856667;0,023553
pista interna;212.mat;12000;1029;0,0857500;0,265988
pista interna;212.mat;12000;1030;0,0858333;0,042639
pista interna;212.mat;12000;1031;0,0859167;-0,133603
pista interna;212.mat;12000;1032;0,0860000;0,054416
pista interna;212.mat;12000;1033;0,0860833;0,173806
pista interna;212.mat;12000;1034;0,0861667;0,027208
pista interna;212.mat;12000;1035;0,0862500;-0,143349
pista interna;212.mat;12000;1036;0,0863333;0,004873
pista interna;212.mat;12000;1037;0,0864167;0,116547
pista interna;212.mat;12000;1038;0,0865000;-0,035330
pista interna;212.mat;12000;1039;0,0865833;-0,272891
pista interna;212.mat;12000;1040;0,0866667;-0,122232
pista interna;212.mat;12000;1041;0,0867500;0,319997
pista interna;212.mat;12000;1042;0,0868333;0,000000
pista interna;212.mat;12000;1043;0,0869167;-0,581518
pista interna;212.mat;12000;1044;0,0870000;-0,204668
pista interna;212.mat;12000;1045;0,0870833;0,496239
pista interna;212.mat;12000;1046;0,0871667;0,125481
pista interna;212.mat;12000;1047;0,0872500;-0,685476
pista interna;212.mat;12000;1048;0,0873333;-0,358169
pista interna;212.mat;12000;1049;0,0874167;0,684664
pista interna;212.mat;12000;1050;0,0875000;0,804866
pista interna;212.mat;12000;1051;0,0875833;-0,291977
pista interna;212.mat;12000;1052;0,0876667;-0,886490
pista interna;212.mat;12000;1053;0,0877500;0,296444
pista interna;212.mat;12000;1054;0,0878333;1,257248
pista interna;212.mat;12000;1055;0,0879167;-0,086497
pista interna;212.mat;12000;1056;0,0880000;-1,212172
pista interna;212.mat;12000;1057;0,0880833;-0,025584
pista interna;212.mat;12000;1058;0,0881667;1,117148
pista interna;212.mat;12000;1059;0,0882500;0,204262
pista interna;212.mat;12000;1060;0,0883333;-1,013595
pista interna;212.mat;12000;1061;0,0884167;-0,398778
pista interna;212.mat;12000;1062;0,0885000;0,619690
pista interna;212.mat;12000;1063;0,0885833;0,223754
pista interna;212.mat;12000;1064;0,0886667;-0,581112
pista interna;212.mat;12000;1065;0,0887500;-0,287916
pista interna;212.mat;12000;1066;0,0888333;0,381723
pista interna;212.mat;12000;1067;0,0889167;0,300505
pista interna;212.mat;12000;1068;0,0890000;-0,033299
pista interna;212.mat;12000;1069;0,0890833;-0,085278
pista interna;212.mat;12000;1070;0,0891667;0,112486
pista interna;212.mat;12000;1071;0,0892500;0,151471
pista interna;212.mat;12000;1072;0,0893333;-0,017056
pista interna;212.mat;12000;1073;0,0894167;0,001218
pista interna;212.mat;12000;1074;0,0895000;0,144567
pista interna;212.mat;12000;1075;0,0895833;0,149846
pista interna;212.mat;12000;1076;0,0896667;-0,069035
pista interna;212.mat;12000;1077;0,0897500;-0,245683
pista interna;212.mat;12000;1078;0,0898333;0,019492
pista interna;212.mat;12000;1079;0,0899167;0,296850
pista interna;212.mat;12000;1080;0,0900000;-0,094212
pista interna;212.mat;12000;1081;0,0900833;-0,478778
pista interna;212.mat;12000;1082;0,0901667;-0,129948
pista interna;212.mat;12000;1083;0,0902500;0,426798
pista interna;212.mat;12000;1084;0,0903333;0,222536
pista interna;212.mat;12000;1085;0,0904167;-0,394311
pista interna;212.mat;12000;1086;0,0905000;-0,256648
pista interna;212.mat;12000;1087;0,0905833;0,277358
pista interna;212.mat;12000;1088;0,0906667;0,265988
pista interna;212.mat;12000;1089;0,0907500;-0,274921
pista interna;212.mat;12000;1090;0,0908333;-0,447103
pista interna;212.mat;12000;1091;0,0909167;0,008528
pista interna;212.mat;12000;1092;0,0910000;0,381723
pista interna;212.mat;12000;1093;0,0910833;0,238374
pista interna;212.mat;12000;1094;0,0911667;-0,229034
pista interna;212.mat;12000;1095;0,0912500;-0,244871
pista interna;212.mat;12000;1096;0,0913333;0,251774
pista interna;212.mat;12000;1097;0,0914167;0,444666
pista interna;212.mat;12000;1098;0,0915000;0,028426
pista interna;212.mat;12000;1099;0,0915833;-0,268830
pista interna;212.mat;12000;1100;0,0916667;0,027208
pista interna;212.mat;12000;1101;0,0917500;0,347205
pista interna;212.mat;12000;1102;0,0918333;0,165278
pista interna;212.mat;12000;1103;0,0919167;-0,242841
pista interna;212.mat;12000;1104;0,0920000;-0,206699
pista interna;212.mat;12000;1105;0,0920833;0,075532
pista interna;212.mat;12000;1106;0,0921667;0,015025
pista interna;212.mat;12000;1107;0,0922500;-0,216039
pista interna;212.mat;12000;1108;0,0923333;-0,097461
pista interna;212.mat;12000;1109;0,0924167;0,134821
pista interna;212.mat;12000;1110;0,0925000;0,094618
pista interna;212.mat;12000;1111;0,0925833;-0,041015
pista interna;212.mat;12000;1112;0,0926667;-0,070253
pista interna;212.mat;12000;1113;0,0927500;0,151065
pista interna;212.mat;12000;1114;0,0928333;0,181115
pista interna;212.mat;12000;1115;0,0929167;0,061319
pista interna;212.mat;12000;1116;0,0930000;-0,265581
pista interna;212.mat;12000;1117;0,0930833;-0,338271
pista interna;212.mat;12000;1118;0,0931667;0,439387
pista interna;212.mat;12000;1119;0,0932500;0,495833
pista interna;212.mat;12000;1120;0,0933333;-0,535224
pista interna;212.mat;12000;1121;0,0934167;-0,712278
pista interna;212.mat;12000;1122;0,0935000;0,404057
pista interna;212.mat;12000;1123;0,0935833;0,304972
pista interna;212.mat;12000;1124;0,0936667;-1,033494
pista interna;212.mat;12000;1125;0,0937500;-1,184964
pista interna;212.mat;12000;1126;0,0938333;0,858470
pista interna;212.mat;12000;1127;0,0939167;2,097444
pista interna;212.mat;12000;1128;0,0940000;-0,393499
pista interna;212.mat;12000;1129;0,0940833;-2,156732
pista interna;212.mat;12000;1130;0,0941667;0,557152
pista interna;212.mat;12000;1131;0,0942500;2,719570
pista interna;212.mat;12000;1132;0,0943333;-0,155938
pista interna;212.mat;12000;1133;0,0944167;-2,244041
pista interna;212.mat;12000;1134;0,0945000;0,458067
pista interna;212.mat;12000;1135;0,0945833;2,610739
pista interna;212.mat;12000;1136;0,0946667;0,312282
pista interna;212.mat;12000;1137;0,0947500;-1,916328
pista interna;212.mat;12000;1138;0,0948333;-0,304972
pista interna;212.mat;12000;1139;0,0949167;1,191462
pista interna;212.mat;12000;1140;0,0950000;0,152283
pista interna;212.mat;12000;1141;0,0950833;-1,212172
pista interna;212.mat;12000;1142;0,0951667;-0,859688
pista interna;212.mat;12000;1143;0,0952500;0,090151
pista interna;212.mat;12000;1144;0,0953333;0,376037
pista interna;212.mat;12000;1145;0,0954167;0,030457
pista interna;212.mat;12000;1146;0,0955000;-0,836947
pista interna;212.mat;12000;1147;0,0955833;-0,629030
pista interna;212.mat;12000;1148;0,0956667;0,522635
pista interna;212.mat;12000;1149;0,0957500;0,579893
pista interna;212.mat;12000;1150;0,0958333;-0,446697
pista interna;212.mat;12000;1151;0,0959167;-0,459285
pista interna;212.mat;12000;1152;0,0960000;0,866998
pista interna;212.mat;12000;1153;0,0960833;0,677761
pista interna;212.mat;12000;1154;0,0961667;-0,606695
pista interna;212.mat;12000;1155;0,0962500;-0,199389
pista interna;212.mat;12000;1156;0,0963333;0,884459
pista interna;212.mat;12000;1157;0,0964167;0,366291
pista interna;212.mat;12000;1158;0,0965000;-0,744765
pista interna;212.mat;12000;1159;0,0965833;-0,107613
pista interna;212.mat;12000;1160;0,0966667;0,787404
pista interna;212.mat;12000;1161;0,0967500;0,054822
pista interna;212.mat;12000;1162;0,0968333;-0,563244
pista interna;212.mat;12000;1163;0,0969167;0,202638
pista interna;212.mat;12000;1164;0,0970000;0,571366
pista interna;212.mat;12000;1165;0,0970833;-0,326089
pista interna;212.mat;12000;1166;0,0971667;-0,644055
pista interna;212.mat;12000;1167;0,0972500;0,002030
pista interna;212.mat;12000;1168;0,0973333;0,200201
pista interna;212.mat;12000;1169;0,0974167;-0,021117
pista interna;212.mat;12000;1170;0,0975000;0,019492
pista interna;212.mat;12000;1171;0,0975833;-0,118578
pista interna;212.mat;12000;1172;0,0976667;-0,389438
pista interna;212.mat;12000;1173;0,0977500;0,017868
pista interna;212.mat;12000;1174;0,0978333;0,505985
pista interna;212.mat;12000;1175;0,0979167;-0,036548
pista interna;212.mat;12000;1176;0,0980000;-0,612787
pista interna;212.mat;12000;1177;0,0980833;0,027614
pista interna;212.mat;12000;1178;0,0981667;0,735831
pista interna;212.mat;12000;1179;0,0982500;0,135633
pista interna;212.mat;12000;1180;0,0983333;-0,520605
pista interna;212.mat;12000;1181;0,0984167;0,114923
pista interna;212.mat;12000;1182;0,0985000;0,624157
pista interna;212.mat;12000;1183;0,0985833;-0,014213
pista interna;212.mat;12000;1184;0,0986667;-0,508016
pista interna;212.mat;12000;1185;0,0987500;0,066192
pista interna;212.mat;12000;1186;0,0988333;0,454412
pista interna;212.mat;12000;1187;0,0989167;-0,033705
pista interna;212.mat;12000;1188;0,0990000;-0,255023
pista interna;212.mat;12000;1189;0,0990833;0,059289
pista interna;212.mat;12000;1190;0,0991667;0,105989
pista interna;212.mat;12000;1191;0,0992500;-0,221724
pista interna;212.mat;12000;1192;0,0993333;-0,249338
pista interna;212.mat;12000;1193;0,0994167;-0,105583
pista interna;212.mat;12000;1194;0,0995000;0,040203
pista interna;212.mat;12000;1195;0,0995833;0,198171
pista interna;212.mat;12000;1196;0,0996667;-0,002030
pista interna;212.mat;12000;1197;0,0997500;-0,161623
pista interna;212.mat;12000;1198;0,0998333;0,230252
pista interna;212.mat;12000;1199;0,0999167;0,495427
pista externa;237.mat;12000;0;0,0000000;-0,034111
pista externa;237.mat;12000;1;0,0000833;-0,176242
pista externa;237.mat;12000;2;0,0001667;-0,030050
pista externa;237.mat;12000;3;0,0002500;-0,019898
pista externa;237.mat;12000;4;0,0003333;-0,027614
pista externa;237.mat;12000;5;0,0004167;-0,021117
pista externa;237.mat;12000;6;0,0005000;-0,041015
pista externa;237.mat;12000;7;0,0005833;0,038578
pista externa;237.mat;12000;8;0,0006667;-0,006091
pista externa;237.mat;12000;9;0,0007500;-0,089745
pista externa;237.mat;12000;10;0,0008333;-0,013401
pista externa;237.mat;12000;11;0,0009167;0,033299
pista externa;237.mat;12000;12;0,0010000;-0,041015
pista externa;237.mat;12000;13;0,0010833;0,031675
pista externa;237.mat;12000;14;0,0011667;0,171775
pista externa;237.mat;12000;15;0,0012500;0,118172
pista externa;237.mat;12000;16;0,0013333;0,032487
pista externa;237.mat;12000;17;0,0014167;0,132791
pista externa;237.mat;12000;18;0,0015000;0,169339
pista externa;237.mat;12000;19;0,0015833;-0,001624
pista externa;237.mat;12000;20;0,0016667;-0,009746
pista externa;237.mat;12000;21;0,0017500;0,110862
pista externa;237.mat;12000;22;0,0018333;0,014213
pista externa;237.mat;12000;23;0,0019167;-0,051573
pista externa;237.mat;12000;24;0,0020000;0,051167
pista externa;237.mat;12000;25;0,0020833;-0,052791
pista externa;237.mat;12000;26;0,0021667;-0,185988
pista externa;237.mat;12000;27;0,0022500;-0,020710
pista externa;237.mat;12000;28;0,0023333;0,092588
pista externa;237.mat;12000;29;0,0024167;-0,018274
pista externa;237.mat;12000;30;0,0025000;0,023553
pista externa;237.mat;12000;31;0,0025833;0,007310
pista externa;237.mat;12000;32;0,0026667;-0,131979
pista externa;237.mat;12000;33;0,0027500;0,049543
pista externa;237.mat;12000;34;0,0028333;-0,006091
pista externa;237.mat;12000;35;0,0029167;-0,273297
pista externa;237.mat;12000;36;0,0030000;-0,101928
pista externa;237.mat;12000;37;0,0030833;0,098273
pista externa;237.mat;12000;38;0,0031667;-0,141319
pista externa;237.mat;12000;39;0,0032500;-0,311469
pista externa;237.mat;12000;40;0,0033333;-0,028426
pista externa;237.mat;12000;41;0,0034167;0,163653
pista externa;237.mat;12000;42;0,0035000;0,235125
pista externa;237.mat;12000;43;0,0035833;0,274515
pista externa;237.mat;12000;44;0,0036667;0,042233
pista externa;237.mat;12000;45;0,0037500;-0,011777
pista externa;237.mat;12000;46;0,0038333;0,374819
pista externa;237.mat;12000;47;0,0039167;0,404057
pista externa;237.mat;12000;48;0,0040000;-0,168526
pista externa;237.mat;12000;49;0,0040833;-0,145786
pista externa;237.mat;12000;50;0,0041667;0,395530
pista externa;237.mat;12000;51;0,0042500;0,116953
pista externa;237.mat;12000;52;0,0043333;-0,403651
pista externa;237.mat;12000;53;0,0044167;-0,221318
pista externa;237.mat;12000;54;0,0045000;-0,012995
pista externa;237.mat;12000;55;0,0045833;-0,239998
pista externa;237.mat;12000;56;0,0046667;-0,276140
pista externa;237.mat;12000;57;0,0047500;-0,135633
pista externa;237.mat;12000;58;0,0048333;-0,211166
pista externa;237.mat;12000;59;0,0049167;-0,140506
pista externa;237.mat;12000;60;0,0050000;-0,032081
pista externa;237.mat;12000;61;0,0050833;-0,123045
pista externa;237.mat;12000;62;0,0051667;-0,154719
pista externa;237.mat;12000;63;0,0052500;0,031675
pista externa;237.mat;12000;64;0,0053333;0,144161
pista externa;237.mat;12000;65;0,0054167;0,090964
pista externa;237.mat;12000;66;0,0055000;0,205074
pista externa;237.mat;12000;67;0,0055833;0,235125
pista externa;237.mat;12000;68;0,0056667;0,128730
pista externa;237.mat;12000;69;0,0057500;0,103552
pista externa;237.mat;12000;70;0,0058333;0,015837
pista externa;237.mat;12000;71;0,0059167;0,008934
pista externa;237.mat;12000;72;0,0060000;0,149846
pista externa;237.mat;12000;73;0,0060833;0,120608
pista externa;237.mat;12000;74;0,0061667;-0,033705
pista externa;237.mat;12000;75;0,0062500;0,010558
pista externa;237.mat;12000;76;0,0063333;0,064974
pista externa;237.mat;12000;77;0,0064167;-0,062944
pista externa;237.mat;12000;78;0,0065000;-0,125075
pista externa;237.mat;12000;79;0,0065833;-0,060507
pista externa;237.mat;12000;80;0,0066667;-0,032081
pista externa;237.mat;12000;81;0,0067500;-0,058477
pista externa;237.mat;12000;82;0,0068333;-0,045888
pista externa;237.mat;12000;83;0,0069167;0,010558
pista externa;237.mat;12000;84;0,0070000;0,010558
pista externa;237.mat;12000;85;0,0070833;-0,050355
pista externa;237.mat;12000;86;0,0071667;-0,128324
pista externa;237.mat;12000;87;0,0072500;-0,145379
pista externa;237.mat;12000;88;0,0073333;-0,054822
pista externa;237.mat;12000;89;0,0074167;-0,013401
pista externa;237.mat;12000;90;0,0075000;-0,007716
pista externa;237.mat;12000;91;0,0075833;0,063350
pista externa;237.mat;12000;92;0,0076667;0,157156
pista externa;237.mat;12000;93;0,0077500;0,077157
pista externa;237.mat;12000;94;0,0078333;-0,034924
pista externa;237.mat;12000;95;0,0079167;0,021929
pista externa;237.mat;12000;96;0,0080000;0,043857
pista externa;237.mat;12000;97;0,0080833;0,103146
pista externa;237.mat;12000;98;0,0081667;0,166902
pista externa;237.mat;12000;99;0,0082500;0,110862
pista externa;237.mat;12000;100;0,0083333;-0,005279
pista externa;237.mat;12000;101;0,0084167;0,078781
pista externa;237.mat;12000;102;0,0085000;0,224567
pista externa;237.mat;12000;103;0,0085833;-0,009340
pista externa;237.mat;12000;104;0,0086667;-0,257866
pista externa;237.mat;12000;105;0,0087500;-0,092182
pista externa;237.mat;12000;106;0,0088333;0,120608
pista externa;237.mat;12000;107;0,0089167;-0,069035
pista externa;237.mat;12000;108;0,0090000;-0,151877
pista externa;237.mat;12000;109;0,0090833;0,085685
pista externa;237.mat;12000;110;0,0091667;0,129136
pista externa;237.mat;12000;111;0,0092500;-0,036142
pista externa;237.mat;12000;112;0,0093333;-0,099085
pista externa;237.mat;12000;113;0,0094167;-0,028832
pista externa;237.mat;12000;114;0,0095000;-0,036142
